company_id,company_name,also_known_as,plant_name,plot_address,area_block,pincode,geo_lat,geo_lng,google_maps_url,industry_category,products_services,tier,company_size_signal,phone_primary,phone_alt,whatsapp,email,website,contact_person_name,contact_person_role,decision_maker_confidence,gstin,cin,company_status,directors,year_established,employee_estimate,processes_likely,electrode_likely,volume_signal,current_supplier_known,pitch_angle,priority_score,priority_label,data_source,last_verified_date,verification_status,outreach_status,notes,assigned_to
BHO-077,SAA Industries,,Sector 10,"Plot No. 133, Sector No. 10, PCNTDA, Bhosari, Pune - 411026",Sector 10,411026,,,"https://www.google.com/maps/search/?api=1&query=SAA+Industries+Plot+No.+133,+Sector+No.+10,+PCNTDA,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-66307016,,+91 9102066307,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Sector 10 unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-078,Sachin Enterprises (S-31),,S Block,"Plot No. S-31, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sachin+Enterprises+(S-31)+Plot+No.+S-31,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,Micro,+91 020-27121660,,+91 9102027121,,,,Owner,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Workshop — E6013 small packs,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-079,Sachin Industries,,S Block,"Plot No. S-68, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sachin+Industries+Plot+No.+S-68,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27126446,,+91 9102027126,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,"MIDC unit — verify fab, pitch E6013",2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-080,Saesh Industries,,T Block,"Plot No. 293, T Block, MIDC, Bhosari, Pune - 411026",T Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Saesh+Industries+Plot+No.+293,+T+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27121327,,+91 9102027121,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,T Block eng unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-081,Sagar Machine Tools,,S Block,"Plot No. 140, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sagar+Machine+Tools+Plot+No.+140,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",Machine shops,Machining + fixture/repair welding,3,SME,+91 020-27128415,,+91 9102027128,,,,Purchase,Low,,,,,,,SMAW,E6013,Low,Unknown,Machine tools — fixture welding E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-082,Saher Enterprises,,S Block,"Plot No. 139, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Saher+Enterprises+Plot+No.+139,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,Micro,+91 020-27124783,,+91 9102027124,,,,Owner,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Engineering unit — E6013 entry,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-083,Sai Engineering (Sector 10),,Sector 10,"Plot No. 131, Sector No. 10, PCNTDA, Bhosari, Pune - 411026",Sector 10,411026,,,"https://www.google.com/maps/search/?api=1&query=Sai+Engineering+(Sector+10)+Plot+No.+131,+Sector+No.+10,+PCNTDA,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,Micro,+91 9881204323,,+91 9198812043,,,,Owner,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Engineering shop — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-084,Sai Engineers (W-57),,S Block,"Plot No. W-57, S Block, Gala No. 6, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sai+Engineers+(W-57)+Plot+No.+W-57,+S+Block,+Gala+No.+6,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,Micro,+91 020-56306265,,+91 9102056306,,,,Owner,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Workshop — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-085,Sai Industries (112/8 S Block),,S Block,"112/8, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sai+Industries+(112/8+S+Block)+112/8,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27120558,,+91 9102027120,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,S Block unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-086,Sai Industries (J-444),,J Block,"Plot No. J-444, MIDC, Bhosari, Pune - 411026",J Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sai+Industries+(J-444)+Plot+No.+J-444,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-66302800,,+91 9102066302,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,J Block unit — E6013/E7018,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-087,Sai Industries (W-225),,W/S Block,"Plot No. W-225, MIDC, Bhosari, Pune - 411026",W/S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sai+Industries+(W-225)+Plot+No.+W-225,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 9922901390,,+91 9199229013,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Industrial unit — verify weld use,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-088,Samarth Engineers (J-415),,J Block,"Plot No. J-415, MIDC, Bhosari, Pune - 411026",J Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Samarth+Engineers+(J-415)+Plot+No.+J-415,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27129928,,+91 9102027129,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Engineering — E6013/E7018,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-089,Samarth Engineers (Sector 10-4/18),,Sector 10,"Plot No. 4/18, Sector No. 10, PCNTDA, Bhosari, Pune - 411026",Sector 10,411026,,,"https://www.google.com/maps/search/?api=1&query=Samarth+Engineers+(Sector+10-4/18)+Plot+No.+4/18,+Sector+No.+10,+PCNTDA,+Bhosari,+Pune+-+411026",Machine shops,Machining + fixture/repair welding,3,Micro,+91 020-66146033,,+91 9102066146,,,,Owner,Low,,,,,,,SMAW,E6013,Low,Unknown,Machine shop — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-090,Samarth Engineers (Sector 10-74),,Sector 10,"Plot No. 74, Sector No. 10, PCNTDA, Bhosari, Pune - 411026",Sector 10,411026,,,"https://www.google.com/maps/search/?api=1&query=Samarth+Engineers+(Sector+10-74)+Plot+No.+74,+Sector+No.+10,+PCNTDA,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-66126062,,+91 9102066126,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Sector 10 eng — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-091,Sampradeep Engineering Company,,Sector 7,"Plot No. 283, Sector No. 7, Electronic Zone, Bhosari, Pune - 411026",Sector 7,411026,,,"https://www.google.com/maps/search/?api=1&query=Sampradeep+Engineering+Company+Plot+No.+283,+Sector+No.+7,+Electronic+Zone,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-66305011,,+91 9102066305,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Engineering — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-092,Sanjay Enterprises (W-160/A),,S Block,"Plot No. W-160/A, S Block MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sanjay+Enterprises+(W-160/A)+Plot+No.+W-160/A,+S+Block+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,Micro,+91 020-46768836,,+91 9102046768,,,,Owner,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Workshop — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-093,Sanjay Enterprises (W-208),,S Block,"Plot No. W-208, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sanjay+Enterprises+(W-208)+Plot+No.+W-208,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,Micro,+91 020-66115069,,+91 9102066115,,,,Owner,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Workshop — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-094,Sankalp Enterprises (S-206),,S Block,"S-206, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sankalp+Enterprises+(S-206)+S-206,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27120156,,+91 9102027120,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,MIDC unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-095,Sankalpana Industries,,S Block,"Plot No. 54, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sankalpana+Industries+Plot+No.+54,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27129828,,+91 9102027129,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Industrial unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-096,Saraswali Enterprises,,S Block,"Plot No. S-113/7, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Saraswali+Enterprises+Plot+No.+S-113/7,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27122456,,+91 9102027122,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,S Block unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-097,Sarath Engineering,,Sector 10,"Plot No. 126, Sector No. 10, PCNTDA, Near Times of India, Bhosari, Pune - 411026",Sector 10,411026,,,"https://www.google.com/maps/search/?api=1&query=Sarath+Engineering+Plot+No.+126,+Sector+No.+10,+PCNTDA,+Near+Times+of+India,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-64100409,,+91 9102064100,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Engineering — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-098,Sathe And Sathe,,S Block,"Plot No. 61, S Block, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Sathe+And+Sathe+Plot+No.+61,+S+Block,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27120391,,+91 9102027120,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Engineering firm — verify weld demand,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-099,Satyam Industries (S-112/7/2),,S Block,"Plot No. S-112/7/2, MIDC, Bhosari, Pune - 411026",S Block,411026,,,"https://www.google.com/maps/search/?api=1&query=Satyam+Industries+(S-112/7/2)+Plot+No.+S-112/7/2,+MIDC,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 020-27126297,,+91 9102027126,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Industrial unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
BHO-100,Satyam Industries (Sector 7-286),,Sector 7,"Plot No. 286, Sector No. 7, PCNTDA, Bhosari, Pune - 411026",Sector 7,411026,,,"https://www.google.com/maps/search/?api=1&query=Satyam+Industries+(Sector+7-286)+Plot+No.+286,+Sector+No.+7,+PCNTDA,+Bhosari,+Pune+-+411026",General engineering,General engineering job work; light fabrication,3,SME,+91 9881204322,,+91 9198812043,,,,Purchase,Low,,,,,,,SMAW,E6013;E7018,Low,Unknown,Sector 7 unit — E6013,2,Later,Pune MIDC / Bhosari public directory (stale risk),,Unverified,Not contacted,Phone from older public directory — confirm on Google Maps / call before WhatsApp campaign,
